index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
2905,def.MonomorphizationSpecialization,formal-definition,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines monomorphization as specialized declaration production for each concrete instantiation.,48618
2906,req.GenericProcedureCallLowering,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Requires generic procedure calls to lower to direct static calls to specialized instantiations.,48632
2907,req.GenericInstantiationIndependentLowering,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Requires each distinct generic instantiation to lower independently.,48644
2908,req.GenericInfiniteMonomorphizationRejected,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.diagnostics, oracle.reference-model, oracle.coverage",Requires implementations to reject infinite monomorphization recursion.,48656
2909,req.GenericInstantiationDepthLimit,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.diagnostics, oracle.reference-model, oracle.coverage",Defines the maximum generic instantiation depth.,48668
2910,req.GenericNominalSizeAlignSubstitutedBody,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Requires instantiated nominal type size and alignment to match the substituted body.,48680
2911,diag.GenericProceduresAndTypes,diagnostic-requirement,diagnostics,required,spec.abstraction-polymorphism,"compiler.diagnostics, oracle.coverage","Defines diagnostic coverage required for generic procedures, generic type uses, substitutions, constraints, and monomorphization recursion.",48694
2912,grammar.ClassesSyntax,grammar,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage","Defines grammar for class declarations, class items, abstract states, and abstract fields.",48710
2913,req.AssociatedTypeSyntaxCanonicalOwner,semantic-requirement,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Assigns associated type item syntax to the associated types section.,48727
2914,rule.14.Parse-Class,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Class.,48741
2915,rule.14.Parse-Superclass-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Superclass-None.,48757
2916,rule.14.Parse-Superclass-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Superclass-Yes.,48773
2917,rule.14.Parse-SuperclassBounds-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SuperclassBounds-Cons.,48789
2918,rule.14.Parse-SuperclassBoundsTail-End,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SuperclassBoundsTail-End.,48805
2919,rule.14.Parse-SuperclassBoundsTail-Plus,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SuperclassBoundsTail-Plus.,48821
2920,rule.14.Parse-ClassBody,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassBody.,48837
2921,rule.14.Parse-ClassItemList-End,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassItemList-End.,48853
2922,rule.14.Parse-ClassItemList-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassItemList-Cons.,48869
2923,rule.14.Parse-ClassItem-Method,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassItem-Method.,48885
2924,rule.14.Parse-ClassItem-Field,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassItem-Field.,48901
2925,rule.14.Parse-ClassItem-AbstractState,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassItem-AbstractState.,48917
2926,rule.14.Parse-ClassMethodBody-Concrete,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassMethodBody-Concrete.,48933
2927,rule.14.Parse-ClassMethodBody-Abstract,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassMethodBody-Abstract.,48949
2928,def.ClassDeclAst,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the class declaration AST form and superclass path list domain.,48967
2929,def.ClassItemAst,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines class item AST variants.,48980
2930,def.ClassMethodAbstractConcretePredicates,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines predicates distinguishing abstract and concrete class methods.,48997
2931,def.ClassMemberCollections,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines class item, method, field, and name collection helpers.",49010
2932,def.ClassMethodReturnType,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines class method return type defaulting.,49026
2933,def.SelfVar,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the Self type variable used in class signatures.,49039
2934,def.DistinctDisjoint,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines list distinctness and disjointness predicates used by class well-formedness.,49053
2935,rule.14.WF-ClassPath,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-ClassPath.,49066
2936,rule.14.WF-ClassPath-Err,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-ClassPath-Err.,49082
2937,def.SubstSelf,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines substitution of Self through type forms used in class signatures.,49098
2938,def.ReceiverTypeHelpers,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines receiver type, receiver mode, permission, parameter, return, and signature helpers for class methods.",49124
2939,def.Supers,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines superclass list projection for class declarations.,49153
2940,rule.14.T-Superclass,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Superclass.,49165
2941,def.ClassLinearizationMergeHelpers,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines list head, tail, head-selection, and pop helpers for class linearization merge.",49181
2942,rule.14.Lin-Base,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Lin-Base.,49201
2943,rule.14.Merge-Empty,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Merge-Empty.,49217
2944,rule.14.Merge-Step,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Merge-Step.,49233
2945,rule.14.Merge-Fail,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Merge-Fail.,49249
2946,rule.14.Lin-Ok,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Lin-Ok.,49265
2947,rule.14.Lin-Fail,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Lin-Fail.,49281
2948,rule.14.Superclass-Cycle,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Superclass-Cycle.,49297
2949,def.LinearizeHeadInvariant,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the head invariant for class linearization results.,49313
2950,def.EffectiveClassMembers,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines effective methods and fields from class linearization.,49325
2951,def.FirstByName,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines first-by-name method selection and conflict failure for effective class methods.,49338
2952,rule.14.EffMethods-Conflict,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, compiler.diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule EffMethods-Conflict.,49355
2953,def.FieldSig,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines class field signature projection.,49371
2954,def.FirstFieldByName,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines first-by-name field selection and conflict failure for effective class fields.,49383
2955,rule.14.EffFields-Conflict,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, compiler.diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule EffFields-Conflict.,49400
2956,def.SelfTypeClass,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines valid explicit receiver Self forms for class methods.,49416
2957,rule.14.WF-Class-Method,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Class-Method.,49428
2958,rule.14.T-Class-Method-Body-Abstract,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Class-Method-Body-Abstract.,49444
2959,rule.14.T-Class-Method-Body,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Class-Method-Body.,49460
2960,rule.14.WF-Class,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Class.,49476
2961,conformance.ClassDeclarationsNoRuntimeActions,conformance-statement,runtime,required,spec.abstraction-polymorphism,"runtime, oracle.reference-model, oracle.coverage",States that class declarations introduce no runtime actions by themselves.,49494
2962,req.ClassMethodLowering,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Requires concrete class methods to lower as procedures and abstract class members not to lower directly.,49508
2963,req.ClassDefaultMethodAndVtableOwnership,semantic-requirement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Assigns default-method reuse and vtable construction to implementation and dynamic class object sections.,49520
2964,diag.Classes,diagnostic-requirement,diagnostics,required,spec.abstraction-polymorphism,"compiler.diagnostics, oracle.coverage",Defines diagnostic coverage required for class declarations and inheritance.,49534
