index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
3944,def.17.PatternJudgements,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines pattern and case-body typing judgement forms.,65359
3945,def.17.PermWrap,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines permission wrapping for pattern binding environments.,65372
3946,rule.17.Pat-StripPerm,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a pattern against a permission-stripped type and wraps resulting bindings with the original permission.,65387
3947,def.17.PatternNameExtractionJudgement,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Introduces pattern-name extraction rules for duplicate binding analysis.,65403
3948,rule.17.Pat-Ident-Names,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts an identifier pattern name as a singleton list.,65416
3949,rule.17.Pat-Wild,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts no names from a wildcard pattern.,65430
3950,rule.17.Pat-Lit,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts no names from a literal pattern.,65445
3951,rule.17.Pat-Typed-Discard,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts no names from a discard typed pattern.,65460
3952,rule.17.Pat-Typed-Ident,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts the binding name from a non-discard typed pattern.,65475
3953,rule.17.Pat-Dup-R-Err,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects duplicate bindings introduced by a single pattern.,65491
3954,rule.17.Pat-Wildcard-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a wildcard pattern against any expected type without introducing bindings.,65509
3955,rule.17.Pat-Ident-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks an identifier pattern against an expected type and binds the identifier to that type.,65524
3956,rule.17.Pat-Literal-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a literal pattern against an expected type when the literal type is a subtype of that expected type.,65539
3957,rule.17.Pat-Typed-Exact-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a typed pattern against an exactly matching scrutinee type.,65555
3958,rule.17.Pat-Typed-Union-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a typed pattern against a union scrutinee when the typed pattern type matches at least one union member.,65571
3959,def.17.PatternBindingEnvironment,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage","Defines pattern binding environments, domain extraction, and disjoint environment union.",65589
3960,def.17.PatternMatchingJudgementAndLiteralTypes,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines the MatchPattern judgement and literal pattern type mapping.,65604
3961,rule.17.Match-Wildcard,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a wildcard pattern without bindings.,65626
3962,rule.17.Match-Ident,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an identifier pattern by binding it to the matched value.,65641
3963,rule.17.Match-Literal,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a literal pattern when the literal value equals the matched value at the literal pattern type.,65656
3964,rule.17.Match-Typed-Discard,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a discard typed pattern when the runtime value is a member of the annotated type.,65672
3965,rule.17.Match-Typed-Ident,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a binding typed pattern when the runtime value is a member of the annotated type.,65688
3966,req.17.BasicPatternLoweringShared,semantic-requirement,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Assigns basic pattern lowering to the shared pattern-lowering machinery.,65706
3967,diag.17.BasicPatterns,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines diagnostic coverage for duplicate bindings introduced by a single pattern.,65721
3968,grammar.17.TupleRecordPatterns,grammar,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines grammar productions for tuple patterns, record patterns, and field patterns.",65738
3969,req.17.TuplePatternSingleElementSemicolon,semantic-requirement,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires single-element tuple patterns to use the semicolon spelling.,65757
3970,rule.17.Parse-Pattern-Tuple,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses parenthesized tuple pattern elements as a tuple pattern.,65772
3971,rule.17.Parse-Pattern-Record,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a type path followed by field patterns as a record pattern.,65788
3972,rule.17.Parse-TuplePatternElems-Empty,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses empty tuple pattern elements before a closing parenthesis.,65804
3973,rule.17.Parse-TuplePatternElems-Single,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a single-element tuple pattern only when followed by a semicolon.,65820
3974,rule.17.Parse-TuplePatternElems-Many,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a tuple pattern with multiple comma-separated pattern elements.,65836
3975,rule.17.Parse-FieldPatternList-Empty,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an empty field pattern list before a closing brace.,65852
3976,rule.17.Parse-FieldPatternList-Cons,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a non-empty field pattern list by parsing one field and its tail.,65868
3977,rule.17.Parse-FieldPattern,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a field pattern as an identifier with an optional nested pattern and span.,65884
3978,rule.17.Parse-FieldPatternTailOpt-None,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a field pattern without an explicit nested pattern.,65900
3979,rule.17.Parse-FieldPatternTailOpt-Yes,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a field pattern with an explicit nested pattern after a colon.,65916
3980,rule.17.Parse-FieldPatternTail-End,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Ends a field pattern tail before a closing brace.,65932
3981,rule.17.Parse-FieldPatternTail-TrailingComma,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Accepts a trailing comma before record pattern closing brace only when TrailingCommaAllowed permits it.,65948
3982,rule.17.Parse-FieldPatternTail-Comma,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an additional comma-separated field pattern in a field pattern tail.,65964
3983,def.17.FieldPatternAstAndAccessors,formal-definition,ast,required,spec.patterns,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines field pattern tuple form and accessors for field name and implicit or explicit nested pattern.,65982
3984,rule.17.PatNames-TuplePattern,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from tuple pattern elements in order.,65999
3985,rule.17.Pat-Record-Field-Explicit,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts names from an explicit record field pattern by extracting names from its nested pattern.,66014
3986,rule.17.Pat-Record-Field-Implicit,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts the field name from an implicit record field pattern.,66030
3987,rule.17.PatNames-RecordPattern,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from record pattern fields in order.,66045
3988,rule.17.Pat-Tuple-R-Arity-Err,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects tuple patterns whose element count differs from the matched tuple type arity.,66062
3989,rule.17.Pat-Tuple-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks tuple patterns elementwise and combines their binding environments.,66078
3990,rule.17.Pat-Record-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage","Checks record patterns by resolving the record declaration, field visibility, field types, and nested field patterns.",66099
3991,rule.17.RecordPattern-UnknownField,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects record patterns that reference fields absent from the record declaration.,66115
3992,def.17.MatchRecordJudgement,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Introduces the MatchRecord judgement for record pattern matching.,66133
3993,rule.17.MatchRecord-Empty,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an empty record field list with no bindings.,66147
3994,rule.17.MatchRecord-Cons-Implicit,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an implicit record field pattern by binding the field name to its field value and recursing.,66162
